speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N
42.38038658,26.73204987,411.8227888,-4.027751665,-15.88517322,1,4,1729.499491,220,0,3.545767439,4.432209299,25.87636934,0,96.89969681,-34.40821477,1,85.16555718,1.65,1.65,250.3888829,-3.114402273,1.024542546,-210.622272,-2.742382705,0,2946.545767
42.2937942,26.73356719,411.8405781,-4.004039515,-15.89192284,1,4,1725.965746,220,0,3.531292687,4.414115859,25.8668267,0,96.94219976,-34.47068701,1,85.24321277,1.65,1.65,250.3605801,-3.100830049,0.936703416,-210.6289741,-2.759315827,0,2946.531293
42.20698685,26.73508764,411.8583674,-3.976908147,-15.89858783,1,4,1722.423228,220,0,3.516811719,4.396014648,25.86427064,0,96.98418121,-34.5635336,1,85.35849694,1.65,1.65,250.3323542,-3.086453013,0.990202625,-210.6356845,-2.776245108,0,2946.516812
42.11996367,26.73661126,411.8761567,-3.949915228,-15.90516926,1,4,1718.871903,220,0,3.502324608,4.377905761,25.85459206,0,97.02564779,-34.65638019,1,85.47362865,1.65,1.65,250.3042049,-3.07185007,1.003678556,-210.6424029,-2.793170553,0,2946.502325
42.03272377,26.73813805,411.8939461,-3.92305973,-15.91166818,1,4,1715.311733,220,0,3.487831433,4.359789291,25.84497813,0,97.06660605,-34.74922679,1,85.5886085,1.65,1.65,250.2761317,-3.057213807,1.003875638,-210.6491295,-2.810092168,0,2946.487831
41.94526626,26.73966803,411.9117354,-3.896340641,-15.91808565,1,4,1711.742683,220,0,3.473332267,4.341665333,25.83542822,0,97.10706244,-34.84207338,1,85.70343711,1.65,1.65,250.2481342,-3.042608017,0.999691511,-210.6558641,-2.827009956,0,2946.473332
41.8575902,26.74120124,411.9295247,-3.869756954,-15.9244227,1,4,1708.164715,220,0,3.458827183,4.323533979,25.8259417,0,97.14702328,-34.93491998,1,85.81811508,1.65,1.65,250.220212,-3.027809249,1.010772943,-210.6626068,-2.843923924,0,2946.458827
41.76969468,26.74273769,411.947314,-3.843307674,-15.93068034,1,4,1704.57779,220,0,3.444316255,4.305395318,25.81651794,0,97.18649485,-35.02776657,1,85.93264302,1.65,1.65,250.1923647,-3.013251659,0.99220266,-210.6693576,-2.860834076,0,2946.444316
41.68157872,26.7442774,411.9651034,-3.816991815,-15.93622692,1,4,1700.981869,220,0,3.429799554,4.287249442,25.80715634,0,97.22157929,-35.12061316,1,86.04702152,1.65,1.65,250.1645987,-3.001203488,0.81942775,-210.6761163,-2.877740417,0,2946.4298
41.59324489,26.74582039,411.9828927,-3.79343692,-15.93995927,1,4,1697.377057,220,0,3.415277728,4.26909716,25.79785628,0,97.24546898,-35.18906585,1,86.13125361,1.65,1.65,250.1369062,-2.99027161,0.741922943,-210.6828831,-2.894643078,0,2946.415278
41.50470188,26.74736669,412.000682,-3.777303299,-15.94367509,1,4,1693.763709,220,0,3.400752431,4.250940539,25.79414316,0,97.26925701,-35.18906585,1,86.13125361,1.65,1.65,250.1092137,-2.982359674,0.535817754,-210.689658,-2.911542408,0,2946.400752
